number_of_rooms,floor,area,latitude,longitude,price
1,8,37.0,38.52874565,68.7448214,330000
2,16,90.0,38.5507163,68.8305472,419000
2,14,65.0,38.5305762,68.7763022,302000
2,5,69.0,38.5832623,68.7107404123386,515000
1,13,58.0,38.5635832,68.7537962,277000
3,9,120.0,,,1200000
2,4,55.0,38.52225355,68.74991793788521,454000
3,8,89.0,38.54670385,68.74736905,600000
2,3,72.0,38.5208346,68.74790775,565000
3,13,118.0,38.5507163,68.8305472,602000
1,3,25.0,38.5112209,68.73803768568288,230000
1,3,45.0,38.5507163,68.8305472,400000
1,3,30.0,38.5615057,68.739065,240000
4,3,65.0,,,720000
2,3,50.0,38.584950250000006,68.76348722496377,600000
3,1,56.0,38.5507163,68.8305472,339000
1,7,50.0,,,299000
3,4,58.0,38.5621345,68.75583104243432,565000
3,4,70.0,38.5507163,68.8305472,450000
2,8,50.0,,,435000
3,3,78.0,38.584950250000006,68.76348722496377,739000
3,3,127.0,38.5077678,68.7681578,886000
2,8,90.0,,,752000
2,4,56.0,38.5100357,68.7339248,400000
2,7,42.0,38.5507163,68.8305472,420000
4,2,288.0,38.5871679,68.7869964,780
2,10,60.0,38.562076,68.7984058,359000
2,8,78.0,38.5686948,68.773037,416000
3,18,103.0,38.5575994,68.76368975457416,495000
3,5,130.0,38.5871679,68.7869964,1185000
2,10,50.0,38.5853222,68.71890381645422,372000
2,6,59.0,38.5507163,68.8305472,450000
3,2,60.0,38.5615057,68.739065,350000
2,6,64.0,38.5853222,68.71890381645422,185000
2,11,43.0,38.58288255,68.7482971,360000
2,10,82.0,38.58227975,68.76266008256485,400000
2,4,50.0,,,520000
2,20,55.0,38.5853222,68.71890381645422,145000
4,2,75.0,38.5635832,68.7537962,640600
3,3,75.0,38.5871679,68.7869964,862000
2,3,52.0,38.58527165,68.7282739598053,375000
2,2,41.0,38.5507163,68.8305472,495000
3,1,68.0,38.54670385,68.74736905,570000
2,2,50.0,38.54670385,68.74736905,460000
2,8,51.0,38.5615057,68.739065,463000
2,10,94.0,38.584950250000006,68.76348722496377,1048800
3,12,103.0,,,1011900
2,2,56.0,,,432000
1,1,35.0,38.5507163,68.8305472,173000
1,9,45.0,,,351000
6,7,156.0,,,1254240
2,2,60.0,38.5507163,68.8305472,495000
2,3,60.0,38.5776615,68.7225776,440000
2,8,59.0,38.5792007,68.8003466,467280
2,3,60.0,38.5507163,68.8305472,415000
6,6,174.0,,,1419840
5,8,114.0,38.5792007,68.8003466,902880
3,7,76.0,,,611040
6,7,136.0,,,1093440
2,4,74.0,38.5615057,68.739065,370000
1,18,63.0,,,280000
4,6,94.0,,,767040
5,3,146.0,38.562076,68.7984058,1050000
2,9,60.0,38.5858337,68.793715,372900
4,2,80.0,,,700000
2,13,60.0,38.584950250000006,68.76348722496377,600000
3,5,68.0,38.5849938,68.7245146,477000
3,11,97.0,38.5507163,68.8305472,538000
1,11,55.0,38.57159655,68.76501266615352,244500
3,9,84.0,38.54557415,68.82363701984585,519800
1,2,27.0,38.5575994,68.76368975457416,288150
1,1,29.0,38.5507163,68.8305472,35000
2,2,78.0,38.52225355,68.74991793788521,624250
3,4,75.0,38.51912754999999,68.75238897182074,567000
2,3,60.0,,,519999
3,4,63.0,38.5615057,68.739065,480000
3,5,69.0,38.5615057,68.739065,570000
4,1,85.0,38.5425835,68.81521423589763,740000
2,1,37.0,38.5615057,68.739065,285000
1,13,56.0,38.5858337,68.793715,350000
3,9,75.0,38.5834656,68.7891768,795000
1,6,45.0,38.5858337,68.793715,80000
2,6,60.0,38.5507163,68.8305472,430000
4,4,70.0,38.5305762,68.7763022,700000
2,2,60.0,,,490000
2,4,48.0,,,400000
2,13,50.0,,,760000
1,5,45.0,38.5507163,68.8305472,415000
3,4,121.0,,,953180
2,15,99.0,,,683100
2,12,45.0,,,499000
2,6,82.0,,,558000
4,4,85.0,,,740000
3,6,102.0,38.58096865,68.79602632635067,688000
2,5,65.0,38.5737759,68.8016005,695000
2,2,58.0,38.5622541,68.7941789,665000
3,10,110.0,,,1589000
1,2,28.0,,,285000
1,10,80.0,,,501600
4,1,78.0,38.5615057,68.739065,687000
4,7,120.0,,,855000
6,9,320.0,38.5234594,68.74951586109968,3648000
2,3,50.0,,,390000
3,7,110.0,38.5507163,68.8305472,690000
2,2,42.0,38.5305762,68.7763022,335000
2,13,78.0,,,432440
2,13,96.0,,,575000
4,4,121.0,38.566674,68.78088647724358,1191000
2,2,60.0,,,467000
2,1,48.0,38.5615057,68.739065,400000
3,13,79.0,38.54383815,68.7246305,465000
3,11,132.0,38.5853222,68.71890381645422,420320
2,13,50.0,,,433000
3,7,97.0,38.5507163,68.8305472,750000
3,13,130.0,38.4881522,68.7153354,699000
3,9,116.0,38.5622541,68.7941789,866000
3,15,152.0,38.58096865,68.79602632635067,835000
2,13,53.0,38.5507163,68.8305472,480000
4,4,75.0,38.5902908,68.73696025314088,740000
5,4,100.0,38.5615057,68.739065,1083000
2,12,65.0,,,280000
3,17,277.0,38.5507163,68.8305472,1200000
3,9,85.0,38.54557415,68.82363701984585,495000
3,16,115.0,38.4881522,68.7153354,596000
3,13,124.0,38.5832623,68.7107404123386,515000
2,5,43.0,38.5507163,68.8305472,350000
1,4,50.0,,,235000
2,1,54.0,38.5507163,68.8305472,420000
1,3,28.0,38.5305762,68.7763022,285000
1,2,37.0,38.5305762,68.7763022,205000
2,4,73.0,38.54670385,68.74736905,508000
1,7,69.0,38.584950250000006,68.76348722496377,369700
2,9,69.0,,,393300
3,8,96.0,38.562076,68.7984058,547200
3,3,102.0,38.5871679,68.7869964,980000
2,4,50.0,38.5305762,68.7763022,190000
2,14,75.0,,,428000
1,12,60.0,,,230500
3,4,96.0,38.5305762,68.7763022,547000
2,8,78.0,38.52225355,68.74991793788521,328500
3,7,110.0,,,739999
2,6,45.0,38.5615057,68.739065,165000
3,3,80.0,38.5871679,68.7869964,800000
3,4,80.0,38.5635832,68.7537962,855000
3,7,74.0,38.5707484,68.7886955,741000
4,3,140.0,,,1431000
3,14,75.0,38.54557415,68.82363701984585,569000
2,8,42.0,38.52225355,68.74991793788521,410400
1,14,55.0,,,284000
1,12,60.0,,,447000
4,2,80.0,38.5112209,68.73803768568288,560000
1,15,40.0,38.5832623,68.7107404123386,110000
2,9,66.0,38.5615057,68.739065,355000
3,12,100.0,38.52225355,68.74991793788521,910000
4,5,80.0,38.5853222,68.71890381645422,467500
3,7,110.0,38.5871679,68.7869964,1750000
2,14,75.0,38.5849938,68.7245146,860000
1,5,42.0,38.5615057,68.739065,335000
2,10,64.0,38.5644634,68.7598051,290560
3,1,90.0,38.52171765,68.74869761629216,376000
1,3,30.0,38.52874565,68.7448214,230000
2,5,43.0,38.5507163,68.8305472,350000
2,8,53.0,38.5622541,68.7941789,605000
2,13,50.0,,,290000
2,9,65.0,,,692350
2,10,64.0,38.584950250000006,68.76348722496377,580000
3,4,100.0,,,841000
3,11,103.0,38.55844695,68.74822573217185,524000
3,10,102.0,38.5540499,68.78854784999999,370464
2,6,52.0,38.5507163,68.8305472,499000
1,2,47.0,38.5832623,68.7107404123386,410000
3,1,90.0,38.52171765,68.74869761629216,376200
1,6,48.0,38.58227975,68.76266008256485,231840
3,9,148.0,38.584950250000006,68.76348722496377,1950000
3,4,80.0,38.562076,68.7984058,1185000
3,1,66.0,38.5215622,68.74921245,435000
2,4,50.0,38.54557415,68.82363701984585,400000
4,7,108.0,38.5853222,68.71890381645422,700000
3,12,127.0,38.563966,68.7969471,1538000
1,4,50.0,,,245000
2,17,64.0,38.5853222,68.71890381645422,159104
1,17,41.0,38.5853222,68.71890381645422,101926
3,3,80.0,38.5215622,68.74921245,533000
3,13,116.0,38.58096865,68.79602632635067,1299000
1,10,47.0,38.5635832,68.7537962,240000
2,10,50.0,38.5853222,68.71890381645422,360000
2,12,110.0,38.5686785,68.79479377896965,655000
2,13,87.0,38.5834656,68.7891768,640000
4,12,177.0,,,847000
3,8,117.0,,,734000
2,2,66.0,38.58569185,68.72512473468157,550000
2,13,87.0,,,969000
2,13,54.0,38.5853222,68.71890381645422,265000
3,1,124.0,,,537000
3,8,93.0,,,1026000
3,11,128.0,,,948500
2,17,60.0,,,399000
2,17,56.0,,,377000
3,5,50.0,,,896000
1,17,83.0,,,350000
2,3,53.0,,,456000
2,12,50.0,38.5540499,68.78854784999999,232675
1,7,57.0,38.58227975,68.76266008256485,275310
2,2,78.0,,,444600
1,1,34.0,38.5112209,68.73803768568288,185000
2,2,54.0,38.5615057,68.739065,340000
2,1,44.0,38.5615057,68.739065,410000
3,6,78.0,38.5871679,68.7869964,820000
3,1,70.0,,,450000
4,3,90.0,,,830000
5,3,102.0,38.5848885,68.7496065,865000
3,14,77.0,38.58527165,68.7282739598053,798000
5,3,100.0,38.5832623,68.7107404123386,600000
2,16,68.0,38.5575994,68.76368975457416,335000
4,1,100.0,,,750000
4,8,152.0,38.5871679,68.7869964,980000
1,3,50.0,38.5540499,68.78854784999999,232675
3,4,120.0,38.5670588,68.7580972,899000
3,6,50.0,,,700
2,6,70.0,38.4881522,68.7153354,480000
3,8,100.0,38.5305762,68.7763022,1300000
1,11,40.0,,,390000
1,7,52.0,38.5507163,68.8305472,660000
3,7,74.0,38.5707484,68.7886955,735000
3,3,80.0,,,693000
2,18,100.0,38.584950250000006,68.76348722496377,435000
2,10,51.0,38.5853222,68.71890381645422,329000
2,10,78.0,38.58227975,68.76266008256485,489000
2,3,75.0,,,491000
1,14,60.0,,,306000
1,16,68.0,38.52225355,68.74991793788521,340000
1,1,30.0,38.5234594,68.74951586109968,285000
3,2,64.0,38.52399065,68.74912565571961,491234
2,8,64.0,38.5853222,68.71890381645422,460000
2,6,48.0,38.52399065,68.74912565571961,495000
2,2,65.0,38.5797223,68.8002844,670800
2,2,57.0,38.52399065,68.74912565571961,500000
3,4,68.0,38.5615057,68.739065,531100
4,7,150.0,38.54670385,68.74736905,1600000
2,8,46.0,38.54557415,68.82363701984585,435000
2,16,103.0,38.5707484,68.7886955,645000
3,3,55.0,38.5507163,68.8305472,565000
3,13,79.0,38.46467165,68.7389283220156,476000
3,4,60.0,38.5615057,68.739065,470000
2,11,90.0,,,513000
2,5,64.0,38.5305762,68.7763022,180000
3,0,50.0,,,410000
3,8,65.0,38.5507163,68.8305472,350000
2,1,35.0,38.5305762,68.7763022,337000
2,1,35.0,38.5305762,68.7763022,339000
2,5,60.0,38.5208346,68.74790775,445000
2,6,56.0,38.5305762,68.7763022,315000
2,4,55.0,38.5305762,68.7763022,397200
1,1,43.0,38.57144665,68.75630004640139,360000
2,12,74.0,38.5858337,68.793715,848000
2,4,52.0,38.5507163,68.8305472,576000
1,17,42.0,38.5832623,68.7107404123386,107000
2,7,48.0,,,200000
2,4,75.0,,,365437
4,4,90.0,38.5739136,68.7854047,799000
2,5,71.0,38.5425835,68.81521423589763,715000
2,1,35.0,38.5305762,68.7763022,337000
1,15,65.0,38.5858337,68.793715,4500
2,3,60.0,,,400000
2,3,46.0,38.5615057,68.739065,480000
1,4,36.0,,,300000
2,8,56.0,38.5077678,68.7681578,195000
1,3,50.0,,,295000
3,1,58.0,38.5305762,68.7763022,290000
2,4,45.0,38.5615057,68.739065,240000
3,2,63.0,38.5507163,68.8305472,620000
2,10,50.0,,,250000
3,15,92.0,38.5834656,68.7891768,460000
2,8,96.0,38.4881522,68.7153354,870000
1,8,61.0,,,360000
1,8,50.0,38.5507163,68.8305472,220000
4,4,115.0,38.5305762,68.7763022,800000
4,3,90.0,38.5871679,68.7869964,800000
1,14,45.0,38.5834656,68.7891768,252000
2,5,47.0,38.5305762,68.7763022,400000
2,11,73.0,,,240000
3,8,89.0,38.5234594,68.74951586109968,640000
3,5,86.0,38.5615057,68.739065,700000
6,5,172.0,38.5615057,68.739065,1400000
2,3,50.0,38.5305762,68.7763022,550000
5,1,50.0,,,850000
5,1,100.0,38.5425835,68.81521423589763,855000
2,2,38.0,,,400000
1,1,44.0,38.5507163,68.8305472,450000
3,6,65.0,38.5325441,68.7643249,490000
3,15,88.0,38.5853222,68.71890381645422,345000
2,5,42.0,38.5885533,68.7787884,124000
2,4,50.0,38.5615057,68.739065,486780
4,8,140.0,38.5598881,68.7943138,950000
1,1,30.0,38.5305762,68.7763022,170000
5,5,91.0,38.5853222,68.71890381645422,634000
1,12,85.0,38.6158761,68.78179872225516,490000
2,1,50.0,,,580000
2,1,50.0,,,580000
3,5,132.0,38.5804329,68.7897058,1199000
2,0,45.0,38.5615057,68.739065,260000
2,11,51.0,38.5834656,68.7891768,525000
3,4,48.0,38.5615057,68.739065,295000
3,4,54.0,38.5858337,68.793715,710000
2,2,34.0,,,340000
2,11,72.0,,,643700
4,5,105.0,,,850000
1,4,50.0,,,240000
1,1,30.0,,,260000
3,11,52.0,38.5853222,68.71890381645422,399000
4,4,90.0,38.5615057,68.739065,730000
2,6,50.0,,,180000
3,5,115.0,,,960000
4,3,125.0,38.584950250000006,68.76348722496377,999000
3,2,50.0,,,780000
3,12,120.0,38.584950250000006,68.76348722496377,955000
2,8,44.0,38.5507163,68.8305472,445000
1,4,34.0,38.5615057,68.739065,280000
2,1,45.0,38.528353,68.7378714,395330
4,3,110.0,38.5425835,68.81521423589763,818645
2,6,74.0,38.5305762,68.7763022,735000
4,5,77.0,38.5787359,68.7895762,900000
2,9,50.0,,,299999
3,2,71.0,38.5615057,68.739065,570000
3,5,107.0,38.5179059,68.7617676,52000
5,9,137.0,38.5902908,68.73696025314088,1021500
1,3,64.0,38.5707484,68.7886955,583999
2,4,54.0,38.5305762,68.7763022,370000
2,7,65.0,38.5540499,68.78854784999999,320000
1,9,42.0,38.5507163,68.8305472,21000
4,4,80.0,38.5853222,68.71890381645422,513000
3,7,82.0,38.5615057,68.739065,289000
2,2,55.0,38.5609604,68.7491851,310000
2,20,50.0,38.5112209,68.73803768568288,200000
1,14,57.0,38.5077678,68.7681578,17000
3,3,50.0,,,600000
3,4,73.0,,,264300
3,2,100.0,38.5507163,68.8305472,650000
3,5,96.0,38.5834656,68.7891768,690000
2,4,72.0,38.52399065,68.74912565571961,470000
2,2,60.0,38.55014405,68.76102166353772,500000
2,2,38.0,,,300000
2,3,80.0,38.5615057,68.739065,600000
2,1,54.0,38.5208346,68.74790775,406000
2,15,91.0,38.58527165,68.7282739598053,325000
2,2,66.0,38.58569185,68.72512473468157,550000
2,1,60.0,38.5849938,68.7245146,415000
3,16,222.0,,,1999000
2,7,67.0,,,390000
2,10,105.0,,,770000
3,5,50.0,,,1191750
1,12,70.0,,,530000
3,2,70.0,,,882000
1,14,53.0,38.5858337,68.793715,290000
1,9,64.0,38.5858337,68.793715,290000
3,2,80.0,38.5615057,68.739065,750000
2,15,111.0,38.5507163,68.8305472,570000
2,11,76.0,,,390000
1,12,58.0,38.5507163,68.8305472,320000
3,10,108.0,,,550000
3,4,65.0,38.5305762,68.7763022,520000
2,1,67.0,38.5725412,68.72780398740798,600000
3,11,72.0,,,445000
3,5,52.0,38.5305762,68.7763022,500000
2,8,50.0,,,548000
4,12,185.0,38.5621345,68.75583104243432,2260000
3,15,140.0,38.5707484,68.7886955,710000
1,3,33.0,38.5615057,68.739065,290000
2,9,65.0,,,413655
3,2,100.0,38.4881522,68.7153354,990000
4,4,100.0,38.54670385,68.74736905,853500
2,12,72.0,,,456000
2,15,65.0,,,798000
1,4,38.0,38.5858337,68.793715,180000
3,5,86.0,,,637280
2,11,66.0,38.5507163,68.8305472,340000
3,2,110.0,38.6158761,68.78179872225516,1386000
4,5,95.0,38.5305762,68.7763022,650000
4,5,80.0,38.5832623,68.7107404123386,476000
4,3,85.0,38.5885533,68.7787884,470000
2,1,38.0,38.5887216,68.73026537888512,273000
3,1,56.0,38.5615057,68.739065,450000
3,11,76.0,38.5853222,68.71890381645422,360000
1,5,40.0,38.5853222,68.71890381645422,366400
3,10,65.0,38.5737759,68.8016005,741000
2,11,111.0,,,689800
5,3,97.0,38.5678932,68.7569891,855000
2,6,68.0,38.5737759,68.8016005,624250
2,7,76.0,38.52225355,68.74991793788521,524400
2,10,75.0,,,684000
4,5,127.0,38.52874565,68.7448214,862000
3,2,114.0,38.5305762,68.7763022,570000
1,4,40.0,38.53258295,68.73744528032304,300000
2,5,110.0,38.5615057,68.739065,627000
3,1,56.0,38.5615057,68.739065,450000
2,7,50.0,,,389000
2,3,55.0,38.5871679,68.7869964,510500
3,5,68.0,,,455000
2,9,60.0,38.5635832,68.7537962,533000
4,2,120.0,38.5234594,68.74951586109968,1328000
5,6,183.0,,,1921000
3,7,97.0,38.5507163,68.8305472,450000
2,1,56.0,,,422000
1,15,56.0,,,400000
2,3,46.0,38.5305762,68.7763022,220000
2,11,50.0,,,565000
3,4,110.0,38.5615057,68.739065,665000
3,14,107.0,38.5507163,68.8305472,520000
4,5,85.0,38.5615057,68.739065,456000
2,17,68.0,,,139500
4,3,80.0,,,580000
2,8,80.0,38.52225355,68.74991793788521,582000
2,3,54.0,38.58527165,68.7282739598053,385000
2,10,51.0,38.5615057,68.739065,362000
4,4,70.0,38.5832623,68.7107404123386,500000
3,1,57.0,38.5112209,68.73803768568288,470000
3,8,65.0,38.529454,68.7586895,490000
4,3,126.0,,,1200000
1,5,50.0,,,180000
2,4,38.0,,,296000
3,8,75.0,38.5425835,68.81521423589763,510000
1,2,50.0,,,150000
3,3,70.0,38.5234594,68.74951586109968,780000
4,3,100.0,38.5425835,68.81521423589763,830000
3,5,80.0,38.5507163,68.8305472,900000
1,9,50.0,38.5823233,68.74831405,400000
2,1,41.0,38.5305762,68.7763022,238100
1,3,50.0,38.5507163,68.8305472,325000
2,3,50.0,,,817000
1,3,40.0,38.5305762,68.7763022,195000
1,11,55.0,38.5615057,68.739065,165000
3,6,191.0,38.5707484,68.7886955,2850000
3,1,64.0,38.5615057,68.739065,500000
2,7,67.0,,,600000
2,14,67.0,38.5615057,68.739065,580000
3,2,90.0,38.584950250000006,68.76348722496377,800000
3,6,120.0,,,430000
1,6,35.0,38.5305762,68.7763022,245000
2,1,50.0,,,400000
2,2,37.0,38.5507163,68.8305472,428000
2,9,60.0,38.5305762,68.7763022,250000
5,6,95.0,38.5305762,68.7763022,695000
1,6,46.0,38.5615057,68.739065,280000
3,15,82.0,38.5858337,68.793715,470000
2,17,55.0,38.5077678,68.7681578,130000
2,1,32.0,38.5305762,68.7763022,135500
1,11,57.0,38.52399065,68.74912565571961,300000
2,9,58.0,38.5507163,68.8305472,456000
4,3,66.0,38.5635832,68.7537962,734000
1,1,64.0,38.5707484,68.7886955,599999
4,4,82.0,38.54670385,68.74736905,757000
1,14,58.0,38.58527165,68.7282739598053,260000
1,2,34.0,38.5635832,68.7537962,295000
1,9,64.0,38.5507163,68.8305472,310000
2,10,97.0,,,8700
4,1,70.0,,,550000
1,3,64.0,,,600000
1,19,41.0,38.5615057,68.739065,150000
3,7,75.0,,,620000
1,10,55.0,38.4881522,68.7153354,309000
2,6,97.0,38.5507163,68.8305472,800000
4,1,70.0,38.5902908,68.73696025314088,550000
3,4,89.0,38.5208346,68.74790775,747500
4,5,148.0,38.52171765,68.74869761629216,1115600
3,5,110.0,38.5305762,68.7763022,680000
1,4,43.0,38.5858337,68.793715,440000
1,1,24.0,38.5575994,68.76368975457416,295000
3,1,46.0,38.5615057,68.739065,360000
2,2,55.0,38.5234594,68.74951586109968,465000
3,4,70.0,38.5575994,68.76368975457416,456000
3,14,71.0,38.5266002,68.74827971106365,299000
2,3,52.0,,,280000
3,4,65.0,38.5305762,68.7763022,678000
3,5,108.0,38.5834656,68.7891768,806436
1,10,54.0,38.5305762,68.7763022,220000
4,2,100.0,,,570000
2,3,63.0,38.52874565,68.7448214,300000
2,4,50.0,38.5215622,68.74921245,225000
3,16,50.0,,,560000
3,3,90.0,38.5615057,68.739065,580000
2,4,80.0,38.5615057,68.739065,450000
1,0,28.0,38.5208346,68.74790775,165000
2,14,60.0,38.52225355,68.74991793788521,470000
1,4,62.0,38.5615057,68.739065,350000
2,15,63.0,38.5305762,68.7763022,520000
2,13,79.0,,,500000
4,2,85.0,,,753000
3,4,83.0,38.5849938,68.7245146,699999
2,4,45.0,38.58569185,68.72512473468157,319000
2,4,58.0,38.58569185,68.72512473468157,393000
3,5,68.0,38.5849938,68.7245146,445000
2,4,55.0,38.52399065,68.74912565571961,370000
1,3,30.0,38.5849938,68.7245146,250000
1,7,56.0,38.5853222,68.71890381645422,355000
1,9,50.0,38.5853222,68.71890381645422,360000
2,9,56.0,38.5853222,68.71890381645422,445000
2,2,60.0,38.52399065,68.74912565571961,500000
2,2,60.0,38.52225355,68.74991793788521,430000
1,11,58.0,38.5849938,68.7245146,340000
2,7,86.0,38.5635832,68.7537962,570000
3,4,50.0,,,330000
6,11,200.0,38.5615057,68.739065,2200000
3,2,64.0,,,479000
1,12,75.0,,,485000
1,1,25.0,,,250000
2,9,72.0,38.5615057,68.739065,510000
2,5,71.0,38.5507163,68.8305472,414000
5,8,115.0,38.525688,68.7492703353783,600000
1,9,43.0,,,319000
3,10,63.0,38.5737759,68.8016005,700000
3,7,130.0,,,1413000
3,3,83.0,38.5305762,68.7763022,525000
1,9,67.0,,,402000
1,10,103.0,,,760000
2,11,37.0,38.5615057,68.739065,380000
3,12,143.0,,,850000
2,7,64.0,,,474000
2,6,63.0,,,567000
2,8,77.0,38.54670385,68.74736905,741000
2,12,69.0,38.5305762,68.7763022,337000
1,2,41.0,38.5853222,68.71890381645422,400000
3,2,74.0,38.5615057,68.739065,600000
3,4,50.0,38.5615057,68.739065,410000
1,11,27.0,38.5305762,68.7763022,235000
2,16,54.0,38.5507163,68.8305472,480000
1,8,65.0,38.52225355,68.74991793788521,375000
1,11,37.0,38.5615057,68.739065,380000
3,2,68.0,,,520000
1,9,50.0,,,340000
2,12,58.0,38.5834656,68.7891768,550000
4,12,320.0,38.5234594,68.74951586109968,1710000
2,6,54.0,,,290000
1,4,45.0,38.562076,68.7984058,2000
2,10,116.0,38.5808758,68.785979,1454640
3,1,72.0,38.562076,68.7984058,500000
1,10,37.0,,,390000
3,4,74.0,38.5507163,68.8305472,476000
1,4,48.0,38.5305762,68.7763022,245000
1,9,51.0,38.5871679,68.7869964,377000
1,6,54.0,38.5100357,68.7339248,290000
1,8,47.0,38.5507163,68.8305472,450000
3,4,75.0,38.5507163,68.8305472,620000
2,3,48.0,38.5305762,68.7763022,310000
2,3,50.0,38.5112209,68.73803768568288,2750000
1,1,50.0,,,300000
2,2,48.0,38.5305762,68.7763022,270000
5,2,95.0,38.5615057,68.739065,720000
2,5,66.0,38.57159655,68.76501266615352,350000
2,5,51.0,38.5623522,68.81128815016059,498000
4,3,78.0,38.5305762,68.7763022,580000
4,6,77.0,38.5425835,68.81521423589763,513000
3,6,195.0,,,1067000
2,1,54.0,38.5208346,68.74790775,416000
2,13,45.0,38.5305762,68.7763022,280000
3,9,98.0,,,1070000
1,12,60.0,38.5853222,68.71890381645422,280000
3,15,111.0,38.5911176,68.7546006,450
1,16,40.0,38.5832623,68.7107404123386,130000
2,12,45.0,38.5507163,68.8305472,547000
2,4,50.0,,,532000
1,3,42.0,38.5849938,68.7245146,290000
2,4,91.0,38.5736713,68.7948765,624000
2,13,64.0,,,365000
3,4,56.0,38.5507163,68.8305472,370000
3,1,57.0,,,707000
3,11,68.0,38.5635832,68.7537962,420000
2,12,88.0,38.5305762,68.7763022,462000
2,12,50.0,,,709000
3,5,104.0,,,567000
1,5,38.0,38.5507163,68.8305472,250000
3,16,118.0,,,738000
4,5,101.0,,,604000
2,14,80.0,,,593000
4,4,76.0,38.5615057,68.739065,600000
3,3,48.0,38.5615057,68.739065,350000
2,4,48.0,38.5507163,68.8305472,410000
2,3,58.0,38.55844695,68.74822573217185,420000
2,12,62.0,,,260000
3,5,50.0,,,400000
2,8,60.0,,,650000
2,6,64.0,38.5737759,68.8016005,775000
3,9,90.0,38.5234594,68.74951586109968,737750
2,10,55.0,38.5823233,68.74831405,360000
2,8,40.0,38.57144665,68.75630004640139,387600
2,3,48.0,,,210000
2,8,50.0,,,315000
5,1,110.0,,,700000
3,12,120.0,38.5871679,68.7869964,900000
2,8,77.0,38.5615057,68.739065,705000
2,2,56.0,38.54670385,68.74736905,499999
2,15,59.0,38.5871679,68.7869964,369000
3,9,98.0,,,1104000
3,13,174.0,,,986000
4,5,141.0,,,962000
3,11,85.0,,,1106000
2,10,65.0,,,747000
2,5,105.0,38.4881522,68.7153354,1026000
4,14,140.0,,,719000
3,13,136.0,,,743261
3,8,94.0,,,1368000
2,3,84.0,,,1049000
4,5,134.0,38.5704518,68.77644953851382,1254000
4,3,267.0,38.5736713,68.7948765,4900000
4,1,70.0,,,564300
3,1,70.0,38.5208346,68.74790775,420000
2,6,60.0,38.53068645,68.74526127900722,369999
1,2,24.0,38.5507163,68.8305472,245000
3,14,71.0,38.5266002,68.74827971106365,299000
2,3,58.0,38.5871679,68.7869964,509000
1,3,30.0,38.5305762,68.7763022,250000
4,6,85.0,38.5853222,68.71890381645422,747120
3,2,96.0,38.5615057,68.739065,700000
6,9,370.0,38.6158761,68.78179872225516,3400000
3,15,77.0,38.5615057,68.739065,600000
3,2,75.0,38.5615057,68.739065,850000
4,6,100.0,38.5615057,68.739065,630000
2,11,58.0,38.5849938,68.7245146,270000
2,5,62.0,38.5615057,68.739065,320000
2,3,84.0,38.5305762,68.7763022,900000
1,16,50.0,,,130000
3,4,100.0,38.5507163,68.8305472,930000
2,14,50.0,,,320000
2,9,64.0,38.5853222,68.71890381645422,312000
4,2,85.0,38.5832623,68.7107404123386,625000
1,6,52.0,38.52874565,68.7448214,423000
1,7,50.0,,,200000
4,6,112.0,38.5507163,68.8305472,573000
3,7,78.0,38.5575994,68.76368975457416,600000
3,8,86.0,38.5112209,68.73803768568288,565000
4,4,74.0,38.5425835,68.81521423589763,670000
2,14,57.0,38.5077678,68.7681578,165000
